Sudan,"50,3608963173","50,0946462679","49,7373058164","49,0926098813","49,0316635054","49,7453027675","49,9359219158"
Tunisia,"50,2422072452","49,7055483667","49,1768644021","48,6301369863","48,494394515","48,2354808557","48,2354369353"
Western Sahara,"45,4985119048","44,7641351623","44,1471571906","42,8424569519","41,8651235255","40,9345433481","40,9175334324"
Southern Africa,"39,6061647894","40,0633779295","40,9469252582","41,8468889682","42,4206002903","44,5077590825","44,5037521279"
Botswana,"39,6074154853","41,4533957379","42,3612084677","44,0554323475","44,8425301045","45,2995443341","45,299525326"
Lesotho,"47,5970873786","46,8767351471","45,9218420626","45,9141494436","45,9151855316","45,8612294583","45,8586457253"
Namibia,"47,1589260699","46,8588565683","46,051055408","46,3330635903","46,2389531761","46,1367764842","46,135883114"
South Africa,"38,3763660093","39,1234569992","40,1061063559","41,1844226284","42,0030941119","44,3995539598","44,3995534962"
Swaziland,"45,9083026982","42,2436179138","42,9140231897","45,6729527254","47,9721748261","48,2293001594","48,2277605748"
Western Africa,"46,4861336633","47,035267991","46,9455062602","46,1503891961","46,1345001872","46,6307698824","46,6751328491"
Benin,"47,3941111636","46,7872078955","46,4413370224","45,2579898425","44,5019998375","43,9027868899","43,8701220764"
Burkina Faso,"51,9998169635","51,9103226875","51,849957407","52,168275899","52,4139936846","52,4138753129","52,4137386253"
Cabo Verde,"50,4086888366","48,9828640144","47,8280584021","48,6377952756","49,2590273429","49,4304476012","49,4279176201"
Côte d'Ivoire,"44,300015525","44,5813270506","44,6075616746","44,6202153943","44,6174920114","44,6255146757","44,625497007"
Gambia,"43,8669861077","45,6239644774","46,7777814305","47,0987603419","47,1983118274","47,2831619404","47,2830300932"
Ghana,"49,6333052271","49,6110788164","49,2283443197","47,6530370915","49,0951495028","49,0949280423","49,0949186145"
Guinea,"50,1363903266","50,0923815857","50,1659599161","51,3359551589","47,8089641457","41,4017375342","41,1210462882"
Guinea-Bissau,"49,9674648621","50,5275204749","50,3422982885","50,3375771605","51,0612031717","51,5246496216","51,5231788079"
Liberia,"43,2163767322","46,4684531772","45,9207996418","41,2958205258","42,6151782021","42,9780539467","42,9777958025"
Mali,"48,9541857456","48,4235499781","48,4090249373","48,5025136586","48,6406996884","48,7570691095","48,7570396199"
Mauritania,"48,4379758173","47,5056385521","45,6768817767","43,9288356648","42,600880974","43,5191411691","43,5186834325"
Niger,"52,173837733","52,2250152398","52,4030754131","52,4590032219","52,5295736336","52,6023921138","52,602077061"
Nigeria,"43,899645439","44,2566830598","44,6155012892","41,7737033346","41,7737202874","45,1356208537","45,1355692874"
Saint Helena,"42,0365535248","44,6700507614","46,9135802469","45,9958932238","45,1669595782","44,5364238411","44,3894389439"
Senegal,"48,6557449798","48,8395781043","47,610402715","47,6059387825","46,9413335832","46,9351395294","46,9350642505"
Sierra Leone,"44,6310778341","43,360791087","44,3826915443","46,771379875","45,3690021754","45,2249131155","45,2240466991"
Togo,"49,4330771769","50,0634948761","49,9017339783","49,4161147414","49,3539970697","49,6835763101","49,6834128029"
ASIA,"46,5505100343","46,4870090718","46,1999097856","45,2624881841","42,7094771762","42,6949908613","42,3877710536"
Central Asia,"55,170530698","55,2535086803","55,3252279377","54,0303995324","52,7122533499","51,8559363264","51,8217007153"
Kazakhstan,"53,9631962865","53,9632077652","53,9631874064","52,5150162973","51,268074382","50,4287553379","50,4287284659"
Kyrgyzstan,"58,205247134","58,2052377444","58,2051966588","58,5985164447","59,2468608403","59,5776536094","59,5774211908"
Tajikistan,"56,1370948939","56,3776923585","56,0858901446","56,7182753063","56,8135407978","56,8830687234","56,8830303851"
Turkmenistan,"56,223817292","56,5547493283","56,9021226739","55,6885440575","54,2375706514","53,3963724502","53,3961171121"
Uzbekistan,"56,2239564428","56,5317997034","56,9026863547","55,6595917538","54,2368186181","53,3918809393","53,3918512064"
Eastern Asia,"49,3379334208","51,3461808854","52,688361254","52,9445427933","53,0114925145","53,1875331545","53,199692518"
China,"48,9973722038","49,5660315062","49,9872055807","44,0427603333","40,4893270782","38,6392869047","38,6392763777"
"China, Hong Kong SAR","49,3099983637","51,9155429377","54,0811922422","56,4491490077","58,7208762748","60,5463483715","60,5463448271"
"China, Macao SAR","52,9966300409","53,9143463048","54,5701458942","53,3178426683","54,033205026","54,5694084966","54,569155163"
Dem. People's Republic of Korea,"48,9986218221","50,0270324104","50,9963242407","50,7469386737","50,5430583958","50,2455734863","50,2441815321"
Japan,"49,0542251675","51,3081268007","52,7456069044","54,0694196877","55,0238010338","55,0237457491","55,0237435149"
Mongolia,"49,1068770467","46,6729525862","44,3821593956","33,9782135076","26,0320029886","27,0317820658","27,027027027"
Republic of Korea,"43,7176000186","42,8845874433","41,3620391681","41,5021439781","42,8864050475","43,888785368","43,8887369614"
Southern Asia,"46,9153945266","47,3305025562","47,0116153795","47,8839508291","47,6262132848","48,7831729321","48,7121129238"
Afghanistan,"43,5599625559","45,3245155337","43,5594135701","43,5578465063","43,5586722219","49,3185284707","50,0508936323"
Bangladesh,"45,9972981465","46,0821516259","46,155247795","46,7534070455","47,1925894767","47,1441975534","47,2880984409"
Bhutan,"18,4735581972","18,4756184756","18,474033046","18,7119839122","18,8703015283","18,9116737761","18,9115802356"
India,"47,7607175782","48,0889750897","48,4726275847","48,5841143","48,715602541","48,7750335816","48,7750334872"
Iran (Islamic Republic of),"42,7556289599","41,9276786894","40,7139940188","45,1009175026","43,0857040638","46,9914393234","46,9914102747"
Maldives,"45,0224421683","50,0648298217","44,9763767902","39,8845598846","23,6868585228","12,3348840104","12,3340196342"
Nepal,"70,7038099978","68,5482270274","66,2962808191","65,3836813809","67,2486464348","69,294014965","69,3779218971"
Pakistan,"47,4182871568","46,8231339533","46,197815736","46,1228986999","47,3703478752","48,907178814","48,6896120658"
Sri Lanka,"43,641875797","44,4455326755","45,253164557","46,0658806861","46,8826201905","47,7534881378","47,7510120446"
South-Eastern Asia,"47,4693876416","48,2002574555","49,1639152372","48,7308318498","48,0898966565","48,0540999132","48,0815710582"
